,id,tweet_text,created_at,source,public_metrics,language,retweet_count,reply_count,like_count,quote_count
1543,1518505752763248640,"RT @amby0es: It appears that @DDuskington went out for a stroll in the woods, but it took a turn when he found a large rattlesnake saying f…",2022-04-25 08:22:38+00:00,Twitter for Android,"{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60,0,0,0
1544,1518499857748570112,"@hinodigai Wkwkwkwkkwkwkwkwkwk berasa jompo bener gak sie?

Jutsu - Ushi &gt; Hitsuji &gt; Inu - Kakuremino no Jutsu
300 CH/182 MH

MW - Rattlesnake

DM 60 MH

285 CH/182 MH",2022-04-25 07:59:13+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",in,0,1,0,0
1545,1518495539859312640,@sleepyxcii with ur mothers pet rattlesnake man i love being from jupiter https://t.co/2LG11lKeSs,2022-04-25 07:42:03+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,0,1,2,0
1546,1518494703255121922,"animals are amazing. i just watched a video and got to see a tortoise, a rattlesnake, and an armadillo. that is spectacular",2022-04-25 07:38:44+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,0,0,3,0
1547,1518493389842530305,"Judson Almeida starts everyday with a protein shake made from Carnation Instant Breakfast, one dozen eggs, pure Colombian cocaine, and rattlesnake venom. He injects it directly into his neck with a syringe.",2022-04-25 07:33:31+00:00,J ChuckNorris Fatos,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1548,1518491342619308033,"@hinodigai Kamu gendong saya ya gak ambruk?!

Jutsu - Ushi &gt; Hitsuji &gt; Inu - Kakuremino no Jutsu
295 CH/301 MH

MW - Rattlesnake

DM 60 MH

280 CH/301 MH",2022-04-25 07:25:22+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",in,0,1,0,0
1549,1518489624099926017,"Cirucci Team Kicks Ass: ""CTB 2022-04-18: Rattlesnake Reiki"": 139-minutes:
https://t.co/dPhTYjXKOm",2022-04-25 07:18:33+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1550,1518486245063680001,Rattlesnake season has begun: How to stay safe  https://t.co/fvx0tON2P9,2022-04-25 07:05:07+00:00,SocialNewsDesk,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,2,0,2,0
1551,1518481279515123712,"May I talk about my little dear precious Trimeresurus snake &amp; rattlesnake's relationship. It might be a LITTLE complicated tho but anyways!

Ria &amp; JunXi actually are 2 annoying mf with similar personality… but they're in the different verse but still they both my babies &amp; also https://t.co/EGLETXlfo1",2022-04-25 06:45:23+00:00,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,1,1,2,0
1552,1518475544832225282,ñI discovered my Patronus is a Rattlesnake. Find yours with @wizardingworld https://t.co/0Vq1zOkhjc #ExpectoPatronum,2022-04-25 06:22:36+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1553,1518474536412360704,RT @Danielschulte8: And SLPA2 is only found in rattlesnake  venom  spla2 also  called  type 2 venom  spla2 is a neurotoxicity it atacks the…,2022-04-25 06:18:36+00:00,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
1554,1518473408555614208,Record breaking heat in Los Angeles today and the local news reminds that this INCREASES RATTLESNAKE RISK.,2022-04-25 06:14:07+00:00,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 4, 'like_count': 47, 'quote_count': 1}",en,1,4,47,1
1555,1518473045106647040,#NowPlaying MICHAEL CHAPMAN - Rattlesnake #ClassicRock Turn on. Tune in. Wig out.  Listen live ... https://t.co/IPVD0FXjqo,2022-04-25 06:12:40+00:00,Radio.co now playing,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1556,1518470715506372609,"RT @CarmenStuder: Let’s revisit this news! 
God is so magical! Why would anyone seek the occult? I’m in awe of this! 

Sheep's blood provid…",2022-04-25 06:03:25+00:00,Twitter Web App,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,12,0,0,0
1557,1518470577279107073,"@Monocotyledon @Unwise_Trousers It's like the rattle of the rattlesnake, warning you to stay away",2022-04-25 06:02:52+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,0,1,2,0
1558,1518470308033798145,@PerkinsJanie @NoreneD39766667 @network_gal @agavecorn @ShercoSherrill @TheAwkwardLefty @1stCAV_AM_1972 @RestlessNews @Cherfan4ever1 @TrishBeMe @DonnaJo1002 @valeriesmith344 @unewmeb41 @kim_f86 @debbie_american @GlennVotesBlue @AveryBa68752542 @elisabeth_pal @fab4screamie @lotus12282633 @PattiKimble @Jeeneree @WebbL03 @grupp_arthur @JonMesser7 @MoreWhit @Valkyrry @nadiepetah @Robyn_CherCrew @rlongman1 @MVRaiderFan @dorismelmore1 @Meiguo_nan @gregdemarco1964 @TXhoneydew @judeaa @markie_kmarky8 @kasseykrammer @Swags_D17 @SaulTgh @boris3324 @christraynor @Impeach66051636 @yazzyqz @Itridpm @DanerE_57 @neliswa_neli83s @MtnMD I have heard chicken taste just like rattlesnake.😂,2022-04-25 06:01:47+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1559,1518470151942721536,"@ERnurse86 My father had a bonus rule he taught all the Cub Scouts—treat it like a rattlesnake. If you see one, back away and find a grownup.",2022-04-25 06:01:10+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,0,0,2,0
1560,1518468887922237442,Great Dane Hailed as Hero For Saving Owner from Venomous Rattlesnake https://t.co/oWuXfYhgcz,2022-04-25 05:56:09+00:00,WordPress.com,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,1,0,2,0
1561,1518468077775634432,@NoreneD39766667 @network_gal @agavecorn @ShercoSherrill @TheAwkwardLefty @perrigoat @1stCAV_AM_1972 @RestlessNews @Cherfan4ever1 @TrishBeMe @DonnaJo1002 @valeriesmith344 @unewmeb41 @kim_f86 @debbie_american @GlennVotesBlue @AveryBa68752542 @elisabeth_pal @fab4screamie @lotus12282633 @PattiKimble @Jeeneree @WebbL03 @grupp_arthur @JonMesser7 @MoreWhit @Valkyrry @nadiepetah @Robyn_CherCrew @rlongman1 @MVRaiderFan @dorismelmore1 @Meiguo_nan @gregdemarco1964 @TXhoneydew @judeaa @markie_kmarky8 @kasseykrammer @Swags_D17 @SaulTgh @boris3324 @christraynor @Impeach66051636 @yazzyqz @Itridpm @DanerE_57 @neliswa_neli83s @MtnMD There’s a town about 30 miles from where I grew up in Texas that has yearly rattlesnake roundups.  First time I ever tasted rattlesnake and it does NOT taste like chicken. 😂😂😂,2022-04-25 05:52:56+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",en,0,2,4,0
1562,1518465190576021504,"RT @Kathy20221: @sweetdeesez I remember my reaction when Fauci walked into the stage over two years ago. My senses  went “evil! Danger!”, l…",2022-04-25 05:41:27+00:00,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,1,0,0,0
1563,1518461285108633600,About three and a half inch tip to tip on the claws in about five and a half inches long. That is really frightening. I'm glad I have a 24 inch wooden rattlesnake barrier. He would have just moseyed on in. #Scorpion. https://t.co/vZc7efFdbS,2022-04-25 05:25:56+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1564,1518460642386010112,How the hell am I supposed to meet my peloton goal this week after the rattlesnake ridge hike,2022-04-25 05:23:23+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1565,1518459403669843968,"RT @ATCEMS: According to the experts, we're in the peak snake season in Central Texas. 

Most venomous snakes in our area are pit vipers su…",2022-04-25 05:18:28+00:00,Twitter for iPhone,"{'retweet_count': 66, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,66,0,0,0
1566,1518457893598613504,"RT @ahnewspace: Yorkie In Florida Dies Saving His Family From Rattlesnake
佛罗里达州的约克犬为救家人免遭响尾蛇袭击而丧生——狗狗都是有灵性的，怎么可以吃掉他们？
Corrye和Major Hatchell…",2022-04-25 05:12:28+00:00,Twitter Web App,"{'retweet_count': 158, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,158,0,0,0
1567,1518454680795320321,@HILITINGHOCKEY Avoid rattlesnake country.,2022-04-25 04:59:42+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1568,1518452243523067904,"~tch tch~

“ where's your manners, bakugou.”

Moonlight said it with a sweet but seductive voice and she still teasing him.

she smirks and she transform into her dragonor succubus form in front of him while she was still on his lap &amp; her tail started making a rattlesnake - https://t.co/OQElMm2afS https://t.co/jRoLLsTvGS",2022-04-25 04:50:00+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,0,1,0,0
1569,1518446346965032966,@MuppetMulaney My great grandmother on my mom’s side killed a rattlesnake with a wooden cane her dad whittled for her,2022-04-25 04:26:35+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,0,1,1,0
1570,1518445556540100608,"RT @rattlesnakeguy: A very large Western Diamondback Rattlesnake, likely just shy of 5' long, I encountered in southwest TX several years a…",2022-04-25 04:23:26+00:00,Twitter for iPhone,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,13,0,0,0
1571,1518445537883697152,"TIPS | Gawler Race 2 

@Browndogg_30x #8 Rattlesnake Ridge",2022-04-25 04:23:22+00:00,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1572,1518444981987409920,"Inside Information??
GAWLER (02)
8. RATTLESNAKE RIDGE
#Au #Racing #Tips #FollowTheMoney",2022-04-25 04:21:09+00:00,BetBot_main,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1573,1518444591673917441,"RT @amby0es: It appears that @DDuskington went out for a stroll in the woods, but it took a turn when he found a large rattlesnake saying f…",2022-04-25 04:19:36+00:00,Twitter for Android,"{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60,0,0,0
1574,1518444365999353859,"Welcome back, rattlesnake",2022-04-25 04:18:42+00:00,"Cheap Bots, Done Quick!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1575,1518444334483341312,RT @PHXFire: As temps increase so will snake activity &amp; other wildlife during morning &amp; evening hiking hours. One of our own crews recently…,2022-04-25 04:18:35+00:00,Twitter for Android,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,15,0,0,0
1576,1518443438152175617,"What's your favorite animal?
A lionfish
B eagle
C badger
D rattlesnake",2022-04-25 04:15:01+00:00,Moist Horse,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1577,1518442996949159937,‘Twas a rattlesnake,2022-04-25 04:13:16+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1578,1518442395758645249,"@AnDyVbAtEs 1 point. What happened to octopus, alligator, or rattlesnake?",2022-04-25 04:10:53+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1579,1518441957638348800,@BigJewcee U can just get the Red Rock Biologics Rattlesnake Vaccine (Protects Your Pet from Danger.),2022-04-25 04:09:08+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,0,1,1,0
1580,1518440814833242112,"I'm watching ""something bit me "" on nat geo, and this girl was trying to suck the venom out her bf foot after a rattlesnake bite...
 
You never know what you would do in that situation....

But baby that's not me....",2022-04-25 04:04:36+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",en,0,2,0,0
1581,1518440651339309056,"@a06121988T @WNC_Politico @ClaudetteGGibs1 @RepCawthorn @CawthornforNC @LukeTBall @WendyforWNC @ChuckEdwards4NC @Bruce_OConnell @NC11_Woodhouse @burril4congress @KristieSluder1 @fire_madison Marjorie Taylor Greene needs watching with all eyes, too. She’s dangerous like a rattlesnake!",2022-04-25 04:03:57+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",en,0,1,2,0
1582,1518439339574714368,RT @PHXFire: As temps increase so will snake activity &amp; other wildlife during morning &amp; evening hiking hours. One of our own crews recently…,2022-04-25 03:58:44+00:00,Twitter for iPad,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,15,0,0,0
1583,1518436623335141377,RT @PHXFire: As temps increase so will snake activity &amp; other wildlife during morning &amp; evening hiking hours. One of our own crews recently…,2022-04-25 03:47:56+00:00,Twitter for iPhone,"{'retweet_count': 15, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,15,0,0,0
1584,1518435876291813376,"RT @nbcsandiego: From identifying rattlesnakes to how to treat a bite, here’s a handy guide on what to know this rattlesnake season.
https:…",2022-04-25 03:44:58+00:00,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,3,0,0,0
1585,1518435791780855808,"(Antique Mangum Rattlesnake Derby Mesh Rope Wire Foam Again Snapback Trucker Hat)  - https://t.co/r4OIIVQvHP #hairytornado #ShopHairyTornado #AmericanPickers #BudgetGolf #EbayBusiness #EbayGolf #Goodwill #HairyTornado #Reseller #Resell #StackedGolf #ThriftMine #vintage
#lego https://t.co/wSAZmg6yf0",2022-04-25 03:44:38+00:00,TubeandBlog,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1586,1518432228539252738,I like rattlesnake as a snack - keeps your energy up but doesn't fill you up.,2022-04-25 03:30:29+00:00,bot tweeter~,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1587,1518431695074037760,"Meaner than a rattlesnake, ain't ya?",2022-04-25 03:28:21+00:00,"Cheap Bots, Done Quick!","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1588,1518431061562200066,I discovered my Patronus is a Rattlesnake. Find yours with @wizardingworld https://t.co/AuDEDqDsI7 #ExpectoPatronum,2022-04-25 03:25:50+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1589,1518428686474747904,"Out And About This Evening. Located Another Rattlesnake Den On The Westside, Right Where I Suspected There To Be One. Practically Walked Right To It. Felt Like A Nice Flex Of Snake Knowledge https://t.co/urq5U982Db",2022-04-25 03:16:24+00:00,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1590,1518427497305878529,"@rattlesnake_tkk ご応募ありがとうございました。
PayPayポイント運用 600万人達成&amp;2周年記念キャンペーン 第2弾（ポイント運用益シェア）も開催中！
詳しくは👇の画像をタップ",2022-04-25 03:11:41+00:00,BoiteCampaignTool,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ja,0,0,0,0
1591,1518426238506856449,"I’m going to kiss you, Spencer, on the lips. You sexy little rattlesnake. You naughty little baby boy.",2022-04-25 03:06:40+00:00,twittbot.net,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1592,1518426020050837504,"@VA_Rattlesnake Followed you on Twitch too. 
https://t.co/oQoFnEcRYS if you ever want to follow back or just drop in.",2022-04-25 03:05:48+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",en,0,1,1,0
1593,1518425768308707329,"RT @meohmy23: @steveolivas knowing the curse of rattlesnake ranch, it a bottomless pond that will lead to the upside-down...",2022-04-25 03:04:48+00:00,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
1594,1518425748796854273,"Kevin Owens 'laying out ALL of the ground rules', to Stone Cold Steve Austin, on what to expect for the #KOShow and how the Texas Rattlesnake better not try any cute stuff, while He is on the #WrestleMania edition of the KO Show...
#WWERaw 3/28",2022-04-25 03:04:44+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1595,1518425644199161856,"My plan to add to my #Drip bag during this dip is gonna have to wait.

2 of my dogs got tagged by a rattlesnake today.  
4k in vet bills so far.  

One minor, one serious.  Send prayers, please.",2022-04-25 03:04:19+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",en,0,2,2,0
1596,1518424979792023552,@Tackle71Wall @GGthinking I'd take a rattlesnake any day over a nasty copperhead,2022-04-25 03:01:40+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1597,1518423884395327488,"RT @LaurelCoons: Kangaroo Rat Drop-Kicks A Rattlesnake:

🐀#Snakes reach their prey in ~100 milliseconds

🐀The #rats are significantly faste…",2022-04-25 02:57:19+00:00,Twitter for Android,"{'retweet_count': 333, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,333,0,0,0
1598,1518422579249582080,"RT @0o_Zen_o0: Character colour reference made with picrew: https://t.co/LCaDriwe1v

Character: Ria
Species: Rattlesnake
Gender: Male

// T…",2022-04-25 02:52:08+00:00,Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,2,0,0,0
1599,1518421352851509248,"RT @LaurelCoons: Kangaroo Rat Drop-Kicks A Rattlesnake:

🐀#Snakes reach their prey in ~100 milliseconds

🐀The #rats are significantly faste…",2022-04-25 02:47:16+00:00,Twitter for iPad,"{'retweet_count': 333, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,333,0,0,0
1600,1518420981148229633,"@rebeccaaaf @bradxperez ""Can you play Rattlesnake by King Gizzard and the Lizard Wizard?""",2022-04-25 02:45:47+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1601,1518417835365736450,"@JayThurberShow I walk 47 miles of barbed wire
Use a cobra snake for a necktie
I got a brand new house on the roadside
Made of rattlesnake hide",2022-04-25 02:33:17+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1602,1518417582361092098,"Rattlesnake Apatosaurus.
Tail was probably glitching into the track https://t.co/nLlPHfhmZE",2022-04-25 02:32:17+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 12, 'quote_count': 0}",en,0,2,12,0
1603,1518417177954721792,@cpoliticditto The Texas tattlesnake has replaced the Texas rattlesnake.,2022-04-25 02:30:40+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1604,1518416109610749952,@garykarr @dbrooks720 @whatsuptucson Google King Snake vs Rattlesnake,2022-04-25 02:26:25+00:00,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",en,0,0,1,0
1605,1518413784263663618,Drawings of e) rattlesnake shell gorget from Tennessee &amp; f) rattlesnake shell gorget from Ontario (Wintemberg 1907 Plate 12). https://t.co/FWZeIwebrF,2022-04-25 02:17:11+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",en,0,0,4,0
1606,1518413409540362246,Did waynoka have the rattlesnake hunt this weekend?,2022-04-25 02:15:42+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1607,1518412732885880838,"Basket with rattlesnake design from California (Walker 1937, Fig. 5). https://t.co/dwSF7lQGdU",2022-04-25 02:13:00+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",en,0,0,3,0
1608,1518411353098428416,RT @taecachance: i think taec knew “rattlesnake steak” isn’t a Thing and was trying to see if we simps/stans would go along with it because…,2022-04-25 02:07:31+00:00,Twitter for Android,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
1609,1518410496042586112,"I got a tombstone hand and a graveyard mind
I'm just 22 and I don't mind dyin'
Who do you love?
Who do you love?
Who do you love?
Who do you love?
Rode around the town use a rattlesnake whip
Take it easy Arlene, don't give me no lip
Who do you love? https://t.co/DrCPoJn3Ol",2022-04-25 02:04:07+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",en,0,2,6,0
1610,1518410171508219906,RT @FernetJames: Yesterday’s Run was fun and I saw the first Rattlesnake of the year https://t.co/TQxY9c67ph,2022-04-25 02:02:50+00:00,Twitter for Android,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,4,0,0,0
1611,1518409055248789505,"RT @amby0es: It appears that @DDuskington went out for a stroll in the woods, but it took a turn when he found a large rattlesnake saying f…",2022-04-25 01:58:24+00:00,Twitter Web App,"{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60,0,0,0
1612,1518408867683745792,"RT @amby0es: It appears that @DDuskington went out for a stroll in the woods, but it took a turn when he found a large rattlesnake saying f…",2022-04-25 01:57:39+00:00,Twitter for Android,"{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60,0,0,0
1613,1518407508356124672,"RT @ahnewspace: Yorkie In Florida Dies Saving His Family From Rattlesnake
佛罗里达州的约克犬为救家人免遭响尾蛇袭击而丧生——狗狗都是有灵性的，怎么可以吃掉他们？
Corrye和Major Hatchell…",2022-04-25 01:52:15+00:00,Twitter for iPhone,"{'retweet_count': 158, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,158,0,0,0
1614,1518407295981531137,@copperheadrogue //gives u a rattlesnake for company,2022-04-25 01:51:24+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",en,0,1,0,0
1615,1518406037946126336,"I’m a member of a local Snake Identif group and I will continue to pretend it’s because I wanted to sharpen my Snake ID skills but let’s be honest - I’m there for the posts where random parent says “my kid caught this, what is it?” And all of us go THAT IS A RATTLESNAKE",2022-04-25 01:46:24+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",en,0,0,9,0
1616,1518405415565811712,"There's nothing so relaxing as hearing someone scream ""oh, my god look at that rattlesnake,"" from the horse trail directly behind your house.",2022-04-25 01:43:56+00:00,Twitter for Android,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 18, 'quote_count': 0}",en,1,3,18,0
1617,1518405194983292928,"Stepped across five pygmy rattlesnakes, one juvenile among them in just 100 meters or so.
Very reliable place to find them.
Met a couple from the UK who chose the WMA instead of a zoo but I'm unsure if they took rattlesnake trail as invitation or warning.

https://t.co/fMmX5Bxkn7",2022-04-25 01:43:03+00:00,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",en,0,0,5,0
1618,1518405154399469569,"RT @ahnewspace: Yorkie In Florida Dies Saving His Family From Rattlesnake
佛罗里达州的约克犬为救家人免遭响尾蛇袭击而丧生——狗狗都是有灵性的，怎么可以吃掉他们？
Corrye和Major Hatchell…",2022-04-25 01:42:54+00:00,Twitter for iPhone,"{'retweet_count': 158, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,158,0,0,0
1619,1518404886295158784,"RT @amby0es: It appears that @DDuskington went out for a stroll in the woods, but it took a turn when he found a large rattlesnake saying f…",2022-04-25 01:41:50+00:00,Twitter Web App,"{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60,0,0,0
1620,1518402992336416768,RT @taecachance: i think taec knew “rattlesnake steak” isn’t a Thing and was trying to see if we simps/stans would go along with it because…,2022-04-25 01:34:18+00:00,Twitter for Android,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,6,0,0,0
1621,1518402059602735104,California rattlesnake season has begun: How to stay safe https://t.co/sSyfB8u2kt,2022-04-25 01:30:36+00:00,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1622,1518400507802537986,"RT @LaurelCoons: Kangaroo Rat Drop-Kicks A Rattlesnake:

🐀#Snakes reach their prey in ~100 milliseconds

🐀The #rats are significantly faste…",2022-04-25 01:24:26+00:00,Twitter for iPhone,"{'retweet_count': 333, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,333,0,0,0
1623,1518399361490710528,First #rattlesnake sighting on the propery tonight. Time to get the dogs boosted for #rattlers and start wearing the Kevlar gaitors. #CalaverasCounty #GoldCountry https://t.co/1lQtMCcXFv,2022-04-25 01:19:52+00:00,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
1624,1518398291976749058,"RT @Taecme27: ⁦@taeccool⁩ I will make rattlesnake steak just for you if you tour in America 😋😋😋😋😋😋
#taecyeon #2pm #comeback #worldtour 🐍 ht…",2022-04-25 01:15:37+00:00,Twitter for iPhone,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,8,0,0,0
1625,1518398210976497666,"RT @amby0es: It appears that @DDuskington went out for a stroll in the woods, but it took a turn when he found a large rattlesnake saying f…",2022-04-25 01:15:18+00:00,Twitter for Android,"{'retweet_count': 60, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,60,0,0,0
1626,1518397542819459072,@duty2warn @58Kate In his pictures recently he looks kind of weak and pathetic. Like an aged rattlesnake.,2022-04-25 01:12:39+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",en,0,0,2,0
1627,1518395773318168577,"RT @LaurelCoons: Kangaroo Rat Drop-Kicks A Rattlesnake:

🐀#Snakes reach their prey in ~100 milliseconds

🐀The #rats are significantly faste…",2022-04-25 01:05:37+00:00,Twitter Web App,"{'retweet_count': 333, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,333,0,0,0
1628,1518395059154137088,@VinceWaelti is that a rattlesnake or your anemometer clicking on your live stream?,2022-04-25 01:02:47+00:00,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,0,0,0,0
